family,n,n_spins,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J,n_cities,tsp_feasible_rate,constraint_violation_mean,constraint_violation_std,constraint_violation_min,best_route_distance_mean,n_feasible_trajectories,tsp_A,tsp_B
tsp,10,100,,101,0.75,0.4,-44.321529388427734,0.09753395617008209,0.04563983902335167,0.1589391976594925,5.462554599973373,750000.0,1.0767992395389494,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,5.6,0.7999999999999999,4.0,,0,4.0,1.0
tsp,10,100,,101,0.75,0.6,-44.353450775146484,0.10369700193405151,0.02672998048365116,0.11876320093870163,5.497739600017667,750000.0,0.9267992395389493,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,5.2,0.9797958971132712,4.0,,0,4.0,1.0
tsp,10,100,,101,0.75,0.8,-44.414058685302734,0.12210461497306824,0.014546981081366539,0.08538240194320679,5.927602100069635,750000.0,1.0454414149769806,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.72,1.1142710621747296,2.0,,0,4.0,1.0
tsp,10,100,,101,0.75,1.0,-44.421974182128906,0.11456220597028732,0.007472286932170391,0.060278404504060745,6.033845100086182,750000.0,1.1954414149769839,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.48,1.0244998779892558,2.0,,0,4.0,1.0
tsp,10,100,,101,0.75,1.2,-44.45118713378906,0.13738036155700684,0.00369822490029037,0.04185120016336441,5.407568700029515,750000.0,1.345441414976982,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.32,1.2237646832622686,2.0,,0,4.0,1.0
tsp,10,100,,101,1.0,0.2,-44.399253845214844,0.08901724964380264,0.22579441964626312,0.3683711588382721,3.819359000073746,1000000.0,1.9690656527185946,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,5.36,0.9329523031752481,4.0,,0,4.0,1.0
tsp,10,100,,101,1.0,0.3,-44.453636169433594,0.1194714829325676,0.13856422901153564,0.2793344259262085,3.522177599952556,1000000.0,1.8690656527185987,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.64,1.2289833196589772,2.0,,0,4.0,1.0
tsp,10,100,,101,1.0,0.4,-44.428199768066406,0.08714397251605988,0.0968400165438652,0.22962720692157745,3.4878668000455946,1000000.0,1.7690656527185955,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.88,0.9927738916792684,4.0,,0,4.0,1.0
tsp,10,100,,101,1.0,0.6,-44.41671371459961,0.09639640897512436,0.05218319222331047,0.16408959031105042,3.4006945999572054,1000000.0,1.569065652718598,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.88,0.9927738916792685,4.0,,0,4.0,1.0
tsp,10,100,,101,1.0,0.8,-44.42991638183594,0.11593825370073318,0.027470683678984642,0.11655519902706146,3.4655940999509767,1000000.0,1.3690656527185965,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.64,1.0910545357588683,2.0,,0,4.0,1.0
tsp,10,100,,101,1.0,1.0,-44.41505813598633,0.12754341959953308,0.01394680142402649,0.08166559785604477,3.3415568999480456,1000000.0,1.2605885533026489,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.72,1.2496399481450648,2.0,,0,4.0,1.0
tsp,10,100,,101,1.0,1.2,-44.41700744628906,0.1149338036775589,0.006852577906101942,0.056112002581357956,3.3148350999690592,1000000.0,1.4605885533026466,-1.084532826359299,0.13029427665132065,1.084532826359299,10,0.0,4.72,1.1142710621747296,2.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.2,-44.23892593383789,0.15467174351215363,0.029539326205849648,0.13236960768699646,5.10727510007564,500000.0,0.7344284223459573,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.48,1.4176036117335482,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.3,-44.257415771484375,0.14529834687709808,0.023849712684750557,0.11733920127153397,5.041212599957362,500000.0,0.7844284223459579,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,6.32,1.3481839637082176,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.4,-44.31105422973633,0.13817279040813446,0.018984638154506683,0.10324480384588242,4.907800699933432,500000.0,0.8344284223459589,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.84,1.1199999999999999,4.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.6,-44.3598747253418,0.10502591729164124,0.011265868321061134,0.07745280116796494,4.945794300059788,500000.0,0.9344284223459562,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,5.52,1.0244998779892558,2.0,,0,4.0,1.0
tsp,10,100,,102,0.5,0.8,-44.426517486572266,0.13800586760044098,0.006247152108699083,0.0564303994178772,4.880192800075747,500000.0,1.0344284223459554,-1.0840483088702406,0.1344284223459554,1.0840483088702406,10,0.0,4.8,1.2649110640673518,2.0,,0,4.0,1.0
