family,n,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J
sk,128,0.3,11,0.125,0.8,-90.66246032714844,1.419899344444275,7.255272794282064e-05,0.002370833419263363,1.8232848000479862,48000.0,1.4547064309349167,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.0,-91.08067321777344,0.8021315336227417,0.00301854545250535,0.022433333098888397,1.9379297000123188,96000.0,1.7094128618698379,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.1,-91.34508514404297,0.6757684350013733,0.002328538568690419,0.01835416629910469,2.004120699944906,96000.0,1.734412861869833,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.2,-91.54725646972656,0.7098360657691956,0.001796878408640623,0.015625,1.901811399962753,96000.0,1.7594128618698333,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.3,-91.40098571777344,0.6906200647354126,0.0014267273945733905,0.01295000035315752,1.9203173000132665,96000.0,1.7844128618698445,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.4,-91.58316040039062,0.7274350523948669,0.001034818938933313,0.010116666555404663,1.895364600000903,96000.0,1.8094128618698373,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.6,-91.2414779663086,0.9133496284484863,0.0005820818478241563,0.0070374999195337296,1.9682690999470651,96000.0,1.859412861869839,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.25,0.8,-91.14257049560547,1.0465490818023682,0.00035011317231692374,0.004787500016391277,2.029621100053191,96000.0,1.9094128618698374,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.0,-91.34849548339844,0.4329812526702881,0.013801487162709236,0.049270834773778915,2.091362199978903,192000.0,2.4188257237396784,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.1,-91.4130859375,0.5154597163200378,0.010869556106626987,0.04091666638851166,1.9812789999414235,192000.0,2.4688257237396734,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.2,-91.64190673828125,0.44706422090530396,0.008404132910072803,0.033770833164453506,1.9896857000421733,192000.0,2.5188257237396843,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.3,-91.52615356445312,0.8156964182853699,0.006257823668420315,0.02758749946951866,2.0671527000376955,192000.0,2.568825723739674,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.4,-91.6531753540039,0.7254030704498291,0.004735257476568222,0.022099999710917473,1.8632684999611229,192000.0,2.618825723739674,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.6,-91.29930877685547,0.7276525497436523,0.0025507330428808928,0.01444166712462902,1.8644312000833452,192000.0,2.71882572373967,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.5,0.8,-91.38135528564453,0.7907392382621765,0.0014221410965546966,0.010058333165943623,1.8301837999606505,192000.0,2.8188257237396805,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.0,-91.08258056640625,0.62322998046875,0.039828889071941376,0.08579999953508377,1.8448159000836313,288000.0,3.1282385856094983,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.1,-91.3708267211914,0.4050784409046173,0.03109172359108925,0.07190000265836716,1.9985205000266433,288000.0,3.2032385856095162,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.2,-91.40432739257812,0.4997206926345825,0.023503897711634636,0.058512501418590546,2.045398800051771,288000.0,3.2782385856095093,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.3,-91.7101821899414,0.5452913641929626,0.016399452462792397,0.044591665267944336,1.9977499999804422,288000.0,3.353238585609528,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.4,-91.86924743652344,0.6278181672096252,0.011913836933672428,0.03501666709780693,1.900680199963972,288000.0,3.4282385856095132,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.6,-91.69081115722656,0.5360642671585083,0.0067733461037278175,0.02407916635274887,1.8455932000651956,288000.0,3.578238585609521,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,0.75,0.8,-91.58869934082031,0.621170163154602,0.003454584162682295,0.0155583331361413,1.8267719999421388,288000.0,3.7282385856095024,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.0,-42.05507278442383,12.112174034118652,0.7733076214790344,0.8125333189964294,1.1646617000224069,384000.0,4.02591556348084,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.1,-90.34271240234375,0.9880235195159912,0.2073790729045868,0.24675416946411133,1.310259799938649,384000.0,3.9376514474793574,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.2,-91.37805938720703,0.38956981897354126,0.07134373486042023,0.10641666501760483,1.2744148999918252,384000.0,4.037651447479367,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.3,-91.7612075805664,0.5426597595214844,0.04344397038221359,0.07366249710321426,1.1304221999598667,384000.0,4.137651447479381,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.4,-91.8641586303711,0.43746230006217957,0.027614722028374672,0.05375833436846733,1.2244196999818087,384000.0,4.2376514474793705,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.6,-91.7254867553711,0.5978654623031616,0.013256062753498554,0.032895833253860474,1.1420699999434873,384000.0,4.437651447479363,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,11,1.0,0.8,-91.55279541015625,0.5536202788352966,0.006784123368561268,0.021549999713897705,1.3137735000345856,384000.0,4.637651447479351,-2.0129577817404147,1.9188257237396775,2.0129577817404147
sk,128,0.3,12,0.0625,0.0,-89.28652954101562,1.2574793100357056,0.00017633673269301653,0.005479166749864817,1.9310840999241918,24000.0,1.1742634864565218,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.0625,0.1,-89.40544128417969,0.8615049123764038,0.00013582086830865592,0.004350000061094761,1.9493598999688402,24000.0,1.1805134864565257,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.0625,0.2,-89.6730728149414,0.8291410803794861,0.00010424362699268386,0.0038874999154359102,2.3236011000117287,24000.0,1.1867634864565328,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.0625,0.3,-89.85572052001953,0.899496853351593,8.183790487237275e-05,0.0030083332676440477,2.0422560999868438,24000.0,1.1930134864565198,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.0625,0.4,-89.7225112915039,1.2789385318756104,6.270073936320841e-05,0.0027208332903683186,2.1321572000160813,24000.0,1.1992634864565297,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.0625,0.6,-89.55066680908203,1.4574636220932007,4.5578417484648526e-05,0.001808333327062428,1.7694094999460503,24000.0,1.2117634864565292,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.0625,0.8,-89.004150390625,1.4456521272659302,2.10256184800528e-05,0.001245833351276815,1.74753149994649,24000.0,1.2242634864565298,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.0,-89.99166107177734,0.7682902216911316,0.0007291768561117351,0.011220833286643028,1.8744063000194728,48000.0,1.3485269729130696,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.1,-90.3159408569336,0.6679856777191162,0.0005546968895941973,0.009087500162422657,2.1819376999046654,48000.0,1.3610269729130589,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.2,-90.09078979492188,0.85003262758255,0.0004347744688857347,0.007562499959021807,2.0298788000363857,48000.0,1.3735269729130641,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.3,-90.35246276855469,0.842923641204834,0.00032464126707054675,0.006649999879300594,1.9345036000013351,48000.0,1.3860269729130639,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.4,-90.4260482788086,0.8653631806373596,0.00024294029572047293,0.005254166666418314,1.9690566000062972,48000.0,1.3985269729130652,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.6,-90.23703002929688,1.395250678062439,0.00015051224909257144,0.0036458333488553762,1.9689703999320045,48000.0,1.4235269729130633,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.125,0.8,-89.83830261230469,1.4355061054229736,8.847429126035422e-05,0.0022083332296460867,1.8922065000515431,48000.0,1.4485269729130612,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.0,-90.24270629882812,0.5158605575561523,0.0030128287617117167,0.022441666573286057,1.837201099959202,96000.0,1.6970539458261138,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.1,-90.550537109375,0.3497135639190674,0.0023062326945364475,0.01886250078678131,1.8327819000696763,96000.0,1.7220539458261173,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.2,-90.73189544677734,0.26127198338508606,0.0018706624396145344,0.016054166480898857,2.0253379999194294,96000.0,1.7470539458261087,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.3,-90.77235412597656,0.4184647798538208,0.00142410839907825,0.013179166242480278,2.02732560003642,96000.0,1.7720539458261193,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.4,-90.84162139892578,0.23599986732006073,0.0010443469509482384,0.010583333671092987,1.9915858999593183,96000.0,1.797053945826116,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.6,-90.91730499267578,0.12782122194766998,0.0006234030588530004,0.007266666740179062,1.9769396999618039,96000.0,1.847053945826109,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.25,0.8,-90.42693328857422,1.3618782758712769,0.00033004049328155816,0.004770833533257246,1.8389341000001878,96000.0,1.8970539458261133,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.0,-90.34707641601562,0.4459594190120697,0.013988531194627285,0.050337500870227814,2.250236399937421,192000.0,2.3941078916522227,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.1,-90.63542938232422,0.23100461065769196,0.010899066925048828,0.041083332151174545,2.1261713999556378,192000.0,2.444107891652221,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.2,-90.69652557373047,0.4556064307689667,0.008265259675681591,0.033387500792741776,2.09241020004265,192000.0,2.49410789165223,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.3,-90.84539794921875,0.18639901280403137,0.006385584361851215,0.02810000069439411,2.370196199975908,192000.0,2.5441078916522457,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.4,-90.94273376464844,0.10310003906488419,0.004573737736791372,0.022233333438634872,1.986490200040862,192000.0,2.594107891652239,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.6,-90.86634063720703,0.41818881034851074,0.0027895639650523663,0.015408333390951157,2.4173692000331357,192000.0,2.6941078916522394,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.5,0.8,-90.76070404052734,0.5864569544792175,0.001541712088510394,0.010045832954347134,2.3150338999694213,192000.0,2.7941078916522244,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.0,-90.16824340820312,0.361388236284256,0.040517695248126984,0.08708749711513519,1.7831352999201044,288000.0,3.091161837478344,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.1,-90.49182891845703,0.2809182405471802,0.030947444960474968,0.07100833207368851,1.7698790000285953,288000.0,3.1661618374783354,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.2,-90.7193374633789,0.20822040736675262,0.022725803777575493,0.056954167783260345,1.7758973001036793,288000.0,3.2411618374783346,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.3,-90.84386444091797,0.17172913253307343,0.017162641510367393,0.04535000026226044,1.9090430999640375,288000.0,3.3161618374783384,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.4,-90.83743286132812,0.4711344838142395,0.012480102479457855,0.03760416805744171,1.982429499970749,288000.0,3.3911618374783545,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.6,-90.8703384399414,0.5814346075057983,0.006833120249211788,0.02409166656434536,1.7926776999374852,288000.0,3.5411618374783544,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,0.75,0.8,-90.91267395019531,0.43047448992729187,0.003499251790344715,0.01586666703224182,1.8435385999036953,288000.0,3.6911618374783477,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.0,-65.88707733154297,10.531740188598633,0.5114762783050537,0.5486249923706055,1.2243064000504091,384000.0,3.7920219022719666,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.1,-89.64382934570312,0.5766447186470032,0.1523028314113617,0.19251249730587006,1.2255707000149414,384000.0,3.888215783304464,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.2,-90.63355255126953,0.2928203046321869,0.07124093919992447,0.10816249996423721,1.202503600041382,384000.0,3.9882157833044363,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.3,-90.89131164550781,0.1946556270122528,0.04278286173939705,0.07383333146572113,1.2178556999424472,384000.0,4.08821578330445,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.4,-90.95204162597656,0.08196119964122772,0.030069733038544655,0.05849583446979523,1.2765847999835387,384000.0,4.18821578330444,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.6,-90.92996978759766,0.431679368019104,0.01337529718875885,0.033287499099969864,1.1619482000824064,384000.0,4.388215783304443,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,12,1.0,0.8,-90.95055389404297,0.12323731929063797,0.0068578459322452545,0.021679166704416275,1.1899923000019044,384000.0,4.588215783304469,-1.8960109511359788,1.894107891652227,1.8960109511359788
sk,128,0.3,13,0.0625,0.0,-91.81078338623047,1.4393227100372314,0.00016081448120530695,0.005241666454821825,1.8300955999875441,24000.0,1.178029305262862,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.0625,0.1,-92.14208221435547,1.3544905185699463,0.00013093369489070028,0.004287499934434891,1.8412514999508858,24000.0,1.184279305262863,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.0625,0.2,-92.4216537475586,1.5546048879623413,9.582274651620537e-05,0.003441666718572378,1.9055325000081211,24000.0,1.190529305262858,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.0625,0.3,-92.288330078125,1.6388366222381592,7.98154142103158e-05,0.0028874999843537807,1.9753194000804797,24000.0,1.1967793052628637,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.0625,0.4,-91.98796081542969,1.6525206565856934,5.812000381411053e-05,0.002641666680574417,1.9141850000014529,24000.0,1.203029305262862,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.0625,0.6,-92.2255630493164,1.7172363996505737,2.735348607529886e-05,0.0017291667172685266,1.826481300056912,24000.0,1.2155293052628642,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.0625,0.8,-91.55488586425781,1.8120450973510742,1.4315414773591328e-05,0.0010875000152736902,1.8065675999969244,24000.0,1.2280293052628604,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.0,-92.63277435302734,1.1221996545791626,0.0006959300953894854,0.010270833037793636,1.8658049999503419,48000.0,1.3560586105257282,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.1,-92.98246765136719,1.3521101474761963,0.0005214675329625607,0.00858750008046627,1.911052400013432,48000.0,1.3685586105257312,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.2,-93.18476867675781,0.9380213022232056,0.00038362821214832366,0.007054166868329048,1.8565373999299482,48000.0,1.3810586105257272,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.3,-92.83206939697266,1.2681561708450317,0.0002924482396338135,0.005945833399891853,1.830196600058116,48000.0,1.3935586105257256,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.4,-93.24002838134766,0.9924242496490479,0.00023489288287237287,0.0049541667103767395,1.770046400022693,48000.0,1.406058610525728,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.6,-92.36397552490234,1.3881571292877197,0.00014124141307547688,0.003295833244919777,1.793178299907595,48000.0,1.4310586105257288,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.125,0.8,-91.91867065429688,1.416209101676941,7.712176739005372e-05,0.002216666704043746,1.8290494999382645,48000.0,1.4560586105257345,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.0,-93.43914031982422,0.6244714856147766,0.002706780331209302,0.020920833572745323,1.9090873999521136,96000.0,1.7121172210514586,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.1,-93.82809448242188,0.14043661952018738,0.0020922308322042227,0.016829166561365128,1.9363778999540955,96000.0,1.7371172210514496,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.2,-93.4136734008789,0.9013268947601318,0.0016878065653145313,0.01437916699796915,1.8301630000350997,96000.0,1.7621172210514575,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.3,-93.40396118164062,0.8686556220054626,0.0013253228971734643,0.012091666460037231,1.75906800001394,96000.0,1.7871172210514557,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.4,-93.41423034667969,0.811008095741272,0.001031022984534502,0.010116666555404663,1.8378926999866962,96000.0,1.812117221051452,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.6,-93.3957748413086,0.9366785287857056,0.0005510204355232418,0.006687500048428774,1.8443597999867052,96000.0,1.862117221051453,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.25,0.8,-92.96878814697266,1.019322395324707,0.0003071899409405887,0.004754166584461927,1.8690840000053868,96000.0,1.9121172210514585,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.0,-93.58733367919922,0.3180600702762604,0.01249074935913086,0.04495416581630707,1.9053092999383807,192000.0,2.424234442102913,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.1,-93.61145782470703,0.3553203344345093,0.009882391430437565,0.037695832550525665,2.0096593000926077,192000.0,2.4742344421029134,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.2,-93.58380126953125,0.5917829871177673,0.007676573470234871,0.030766665935516357,2.1089934000046924,192000.0,2.5242344421029173,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.3,-93.6988754272461,0.7082069516181946,0.005666854791343212,0.02473333291709423,1.828028800082393,192000.0,2.5742344421028993,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.4,-93.58065795898438,0.5347586870193481,0.004378689453005791,0.02055416628718376,1.7695683999918401,192000.0,2.624234442102907,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.6,-93.45410919189453,0.7220301032066345,0.0023886265698820353,0.013758333399891853,1.7434410999994725,192000.0,2.7242344421029396,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.5,0.8,-93.38501739501953,0.7698073983192444,0.0013912253780290484,0.009637500159442425,1.867005700012669,192000.0,2.8242344421029273,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.0,-93.50765991210938,0.3447917103767395,0.03545375540852547,0.07703333348035812,1.9508220000425354,288000.0,3.136351663154377,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.1,-93.73373413085938,0.4113417863845825,0.026385273784399033,0.06186249852180481,1.9070910000009462,288000.0,3.211351663154361,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.2,-93.82237243652344,0.4107639491558075,0.019878225401043892,0.049812499433755875,1.8902031999314204,288000.0,3.2863516631543614,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.3,-93.70790100097656,0.612787663936615,0.014705764129757881,0.040670834481716156,1.7942581999814138,288000.0,3.3613516631543736,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.4,-93.51663208007812,0.7829931378364563,0.011107245460152626,0.03265000134706497,1.9743752999929711,288000.0,3.4363516631543667,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.6,-93.80371856689453,0.321465402841568,0.006016920320689678,0.02133333310484886,2.1405967000173405,288000.0,3.5863516631543537,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,0.75,0.8,-93.75868225097656,0.36870962381362915,0.003302060766145587,0.014925000257790089,2.1653479000087827,288000.0,3.736351663154361,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.0,-64.66088104248047,19.227231979370117,0.7353683710098267,0.7687541842460632,1.3757215000223368,384000.0,3.911438085932045,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.1,-93.45480346679688,0.3301294147968292,0.09413058310747147,0.13007499277591705,1.3124815000919625,384000.0,3.948468884205843,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.2,-93.72663879394531,0.4817832112312317,0.054653141647577286,0.08700833469629288,1.371574499993585,384000.0,4.048468884205805,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.3,-93.6983871459961,0.6040642261505127,0.035558246076107025,0.06293333321809769,1.244091899949126,384000.0,4.148468884205815,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.4,-93.83016967773438,0.4375882148742676,0.024557435885071754,0.04922499880194664,1.2544854000443593,384000.0,4.248468884205847,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.6,-93.34843444824219,0.9974755644798279,0.012531379237771034,0.031458333134651184,1.1277928999625146,384000.0,4.448468884205843,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,13,1.0,0.8,-93.52796936035156,0.6536400318145752,0.006082506384700537,0.018929166719317436,1.1616743999766186,384000.0,4.648468884205831,-1.9557190429660227,1.9242344421029127,1.9557190429660227
sk,128,0.3,14,0.0625,0.0,-92.34728240966797,1.1536470651626587,0.0001651429629418999,0.0050708334892988205,1.9900468999985605,24000.0,1.1829643014582407,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.0625,0.1,-92.94120025634766,1.3252214193344116,0.00013059136108495295,0.003987499978393316,1.9569522000383586,24000.0,1.1892143014582386,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.0625,0.2,-92.62063598632812,1.4785720109939575,0.00010875978477997705,0.0034000000450760126,1.9242486999137327,24000.0,1.1954643014582436,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.0625,0.3,-93.01004028320312,1.0290902853012085,7.938261114759371e-05,0.002816666616126895,1.945010200026445,24000.0,1.2017143014582348,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.0625,0.4,-92.57532501220703,1.4412943124771118,6.561670306837186e-05,0.002383333398029208,1.806607700069435,24000.0,1.2079643014582366,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.0625,0.6,-91.98880004882812,2.2024245262145996,3.442874731263146e-05,0.0015541666653007269,2.041701199952513,24000.0,1.2204643014582455,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.0625,0.8,-91.95824432373047,1.930580496788025,1.955403058673255e-05,0.0012583333300426602,2.3251135000027716,24000.0,1.2329643014582428,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.0,-93.00407409667969,0.758258044719696,0.0006387747707776725,0.01008750032633543,1.7523789999540895,48000.0,1.3659286029164814,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.1,-93.33871459960938,0.9220066666603088,0.0005118342814967036,0.008287499658763409,1.8406160000013188,48000.0,1.378428602916482,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.2,-93.33306884765625,0.8501396179199219,0.0003936933644581586,0.007079166825860739,1.8217660000082105,48000.0,1.3909286029164725,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.3,-93.05632781982422,1.4036568403244019,0.0003168170223943889,0.005574999842792749,2.0671124999644235,48000.0,1.4034286029164793,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.4,-93.27288818359375,1.0450059175491333,0.00024725598632358015,0.004758333321660757,2.191427099984139,48000.0,1.4159286029164773,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.6,-93.66211700439453,0.7276437282562256,0.0001372313708998263,0.003429166739806533,1.890090600005351,48000.0,1.4409286029164803,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.125,0.8,-92.91157531738281,1.248335599899292,8.179606811609119e-05,0.0022416666615754366,1.8249253000831231,48000.0,1.4659286029164709,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.25,0.0,-93.6543197631836,0.45272231101989746,0.0027104979380965233,0.020533332601189613,1.879348500049673,96000.0,1.7318572058329567,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.25,0.1,-93.7461929321289,0.5235777497291565,0.0021596266888082027,0.017558332532644272,1.8932107000146061,96000.0,1.756857205832959,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.25,0.2,-93.85580444335938,0.6202847361564636,0.0016976145561784506,0.014641666784882545,1.8292946999426931,96000.0,1.781857205832956,-1.9876436028507851,1.9637144116659102,1.9876436028507851
sk,128,0.3,14,0.25,0.3,-93.79943084716797,0.7900554537773132,0.0012884857133030891,0.012454167008399963,1.7204098000656813,96000.0,1.806857205832963,-1.9876436028507851,1.9637144116659102,1.9876436028507851
