family,n,n_spins,p,instance_seed,q,xi,best_energy_mean,best_energy_std,O_mean,flip_fraction_mean,runtime_s,mean_update_opportunities,spectral_rho_D1_beta_max,lambda_min,lambda_max,spectral_radius_J,n_cities,tsp_feasible_rate,constraint_violation_mean,constraint_violation_std,constraint_violation_min,best_route_distance_mean,n_feasible_trajectories,tsp_A,tsp_B
tsp,10,100,,104,0.5,0.4,-44.07866287231445,0.14047060906887054,0.018691200762987137,0.10285333544015884,1.603257599985227,150000.0,0.837541297307702,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.04,1.148216007552586,6.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.6,-44.179969787597656,0.14900889992713928,0.011044781655073166,0.0764160007238388,1.4957892999518663,150000.0,0.9375412973076986,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.64,1.2289833196589772,4.0,,0,4.0,1.0
tsp,10,100,,104,0.5,0.8,-44.183746337890625,0.13710616528987885,0.006064818240702152,0.05620266869664192,1.6366423000581563,150000.0,1.0375412973077034,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.56,1.2026637102698325,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.0,-44.15485382080078,0.1613422930240631,0.10449902713298798,0.25513067841529846,1.658360100002028,225000.0,1.3761182087319401,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.12,1.5051910177781425,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.1,-44.177242279052734,0.12512081861495972,0.08770105987787247,0.22974401712417603,1.5739128000568599,225000.0,1.301118208731939,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.04,1.148216007552586,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.2,-44.17436981201172,0.15082770586013794,0.07224012166261673,0.2048480212688446,1.563205900019966,225000.0,1.2261182087319362,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.04,1.148216007552586,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.3,-44.126827239990234,0.12465813755989075,0.057940851897001266,0.18038401007652283,1.7080795000074431,225000.0,1.151118208731941,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.36,1.3529227620230209,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.4,-44.215065002441406,0.14431163668632507,0.04563811048865318,0.15760000050067902,1.5570543999783695,225000.0,1.0761182087319354,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.72,1.3717142559585798,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.6,-44.24550247192383,0.15294179320335388,0.026425302028656006,0.11828266829252243,1.5847380000632256,225000.0,0.92611820873194,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.32,1.3481839637082176,4.0,,0,4.0,1.0
tsp,10,100,,104,0.75,0.8,-44.31480407714844,0.14724025130271912,0.014454605989158154,0.08502400666475296,1.6819760000798851,225000.0,1.0563119459615549,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.68,1.3481839637082176,4.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.0,-44.11650848388672,0.08938217908143997,0.44306111335754395,0.5727466940879822,1.16995099990163,300000.0,2.1681576116425814,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,8.24,0.8616263691415207,6.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.1,-44.23690414428711,0.09458265453577042,0.3514227271080017,0.4882666766643524,1.089277100050822,300000.0,2.0681576116425866,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,7.2,0.9797958971132712,6.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.2,-44.32279968261719,0.10398613661527634,0.2278081178665161,0.37059199810028076,1.1098153999773785,300000.0,1.9681576116425856,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.32,1.085172797300043,4.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.3,-44.33750915527344,0.09565696120262146,0.1391613632440567,0.2799573242664337,1.2459972000215203,300000.0,1.8681576116425833,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.0,0.9797958971132712,4.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.4,-44.3135871887207,0.09822536259889603,0.096575528383255,0.22920000553131104,1.1315829999512061,300000.0,1.7681576116425815,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,6.16,0.9666436778875657,4.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.6,-44.3529167175293,0.10646332800388336,0.052016809582710266,0.1640319973230362,1.0601735999807715,300000.0,1.568157611642583,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.44,1.061319932913728,4.0,,0,4.0,1.0
tsp,10,100,,104,1.0,0.8,-44.2985954284668,0.12375906109809875,0.027452874928712845,0.1170293465256691,1.0320172000210732,300000.0,1.3681576116425846,-1.0840788058212907,0.137541297307701,1.0840788058212907,10,0.0,5.92,1.0552724766618335,4.0,,0,4.0,1.0
